sample_idx,element,n_within,n_cross,sigma_reg,sigma_rank,y_reg,y_rank,y_fused,alpha
136,Sn,20,0,0.2869189994746113,0.8582209079239967,1.1772742954942044,2.6772742954942044,1.328072866712079,0.10053238081191644
137,Sn,19,0,0.2922728133210017,0.7525115145457212,1.1739090233616056,2.6739090233616056,1.3705266242493426,0.13107840059182477
138,Sn,16,0,0.2423966484348765,0.7163829060564786,1.1296183398310067,2.3298812718205766,1.252918459930575,0.1027275914413056
139,Sn,12,0,0.25683769155194813,0.8179187511277941,1.090858287554378,-0.40914171244562203,0.956226680062502,0.08975440499458393
140,Sn,15,0,0.28292347354128244,0.8157652227092935,1.151646125735176,-0.348353874264824,0.9905924117741434,0.10736914264068843
141,Sn,30,0,0.2715150089294642,0.7052305341897465,1.0800456284118325,2.5800456284118325,1.2736830144549602,0.12909159069541842
142,Sn,30,0,0.2364486241216018,0.5456838279607306,2.625639139138826,3.919387619623884,2.8301490769655144,0.15807549992252956
143,Sn,20,0,0.2,31622.776601683792,2.6026540417916944,1.1026540417916944,2.6026540417316943,3.999999999840001e-11
144,Zn,15,0,0.4518885479609732,1.0351078284857018,1.028739042443426,-0.2342990279033777,0.8265549067556154,0.16007762587258756
145,Zn,11,0,0.2,1.0488262445955088,2.1242987077772812,0.6242987077772812,2.071668813510627,0.03508659617776952
146,Zn,11,0,0.2,1.0488262445955094,2.1527494086425434,0.6527494086425434,2.1001195143758893,0.03508659617776947
147,Zn,12,0,0.2,0.585564388961004,2.1337669643628323,2.067127197373629,2.126805119085081,0.10446983223815008
148,Zn,10,0,0.2,0.7905781542010151,2.25772937191678,3.75772937191678,2.347953061086849,0.060149126113379345
149,Zn,10,0,0.2,0.7905781542010153,2.3300221591784367,3.7964448482699655,2.418226202440124,0.06014912611337931
150,Zn,13,0,0.2,31622.776601683792,2.36338857990086,3.86338857990086,2.36338857996086,3.999999999840001e-11
151,Si,0,12,0.25420353503289284,1.0814066879348554,3.2184773149501873,2.5863875335412905,3.185379012988404,0.05236329226523682
153,Sn,9,0,0.32896076993950363,0.7297588150675992,1.7903462158843229,2.65468785093459,1.9363204305157713,0.1688848583846813
154,Sn,8,0,0.30843333721453964,0.7980488675671141,2.1014244204697152,1.6272766372069407,2.039805017500699,0.129958222191807
155,Sn,0,12,0.2809869918374055,1.0814066879348565,2.0622273282384795,2.5863875335413855,2.095377422160625,0.06324420203359148
157,Sn,9,0,0.33628399167123374,0.7297588150675992,1.8195540360172182,2.65468785093459,1.9658328703904064,0.17515616271346962
158,Sn,8,0,0.3647016671517732,0.7980488675677817,2.16775211580751,1.6272766371984189,2.0743787083793976,0.1727615981180271
